Step	d0	d1	w0	w1	Siren	Central
0		1	1	1	1	0		0
1		1	1	1	1	0		1
2		1	1	0	1	1		1
3		1	1	1	1	0		1
4		1	1	1	1	0		0
5		1	1	1	1	0		1
6		1	1	1	1	0		1
7		1	1	1	1	0		0
